$GPGGA,005952.00,2428.09119657,N,11806.70777783,E,1,05,2.87,+0.00,M,00.000,M,,*4E
$GPGGA,005953.00,2428.08695024,N,11806.69200630,E,1,05,2.87,+0.00,M,00.000,M,,*4B
$GPGGA,005954.00,2428.08218159,N,11806.67641413,E,1,05,2.87,+0.00,M,00.000,M,,*4A
$GPGGA,005955.00,2428.07727909,N,11806.66087110,E,1,05,2.87,+0.00,M,00.000,M,,*4B
$GPGGA,005956.00,2428.07237202,N,11806.64532981,E,1,05,2.87,+0.00,M,00.000,M,,*45
$GPGGA,005957.00,2428.06752404,N,11806.62976650,E,1,05,2.87,+0.00,M,00.000,M,,*4A
$GPGGA,005958.00,2428.06338461,N,11806.61396714,E,1,05,2.87,+0.00,M,00.000,M,,*48
$GPGGA,005959.00,2428.05995945,N,11806.59795879,E,1,05,2.87,+0.00,M,00.000,M,,*44
$GPGGA,010000.00,2428.05659540,N,11806.58193490,E,1,05,2.87,+0.00,M,00.000,M,,*49
$GPGGA,010001.00,2428.05323507,N,11806.56591007,E,1,05,2.87,+0.00,M,00.000,M,,*41
$GPGGA,010002.00,2428.04987495,N,11806.54988520,E,1,05,2.87,+0.00,M,00.000,M,,*4B
$GPGGA,010003.00,2428.04651480,N,11806.53386035,E,1,05,2.87,+0.00,M,00.000,M,,*48
$GPGGA,010004.00,2428.04315460,N,11806.51783551,E,1,05,2.87,+0.00,M,00.000,M,,*40
$GPGGA,010005.00,2428.03979387,N,11806.50181082,E,1,05,2.87,+0.00,M,00.000,M,,*46
$GPGGA,010006.00,2428.03642494,N,11806.48578819,E,1,05,2.87,+0.00,M,00.000,M,,*46
$GPGGA,010007.00,2428.03292038,N,11806.46980081,E,1,05,2.87,+0.00,M,00.000,M,,*40
$GPGGA,010008.00,2428.02715424,N,11806.45547252,E,1,05,2.87,+0.00,M,00.000,M,,*45
$GPGGA,010009.00,2428.01426585,N,11806.45342524,E,1,05,2.87,+0.00,M,00.000,M,,*4B
$GPGGA,010010.00,2428.00007838,N,11806.45785868,E,1,05,2.87,+0.00,M,00.000,M,,*44
$GPGGA,010011.00,2427.98621249,N,11806.46424144,E,1,05,2.87,+0.00,M,00.000,M,,*49
$GPGGA,010012.00,2427.97241756,N,11806.47080713,E,1,05,2.87,+0.00,M,00.000,M,,*43
$GPGGA,010013.00,2427.95862685,N,11806.47738340,E,1,05,2.87,+0.00,M,00.000,M,,*42
$GPGGA,010014.00,2427.94483295,N,11806.48395166,E,1,05,2.87,+0.00,M,00.000,M,,*48
$GPGGA,010015.00,2427.93098374,N,11806.49037829,E,1,05,2.87,+0.00,M,00.000,M,,*46
$GPGGA,010016.00,2427.91692749,N,11806.49624418,E,1,05,2.87,+0.00,M,00.000,M,,*4B
$GPGGA,010017.00,2427.90282750,N,11806.50198440,E,1,05,2.87,+0.00,M,00.000,M,,*43
$GPGGA,010018.00,2427.88872487,N,11806.50771689,E,1,05,2.87,+0.00,M,00.000,M,,*4F
$GPGGA,010019.00,2427.87462208,N,11806.51344887,E,1,05,2.87,+0.00,M,00.000,M,,*4E
$GPGGA,010020.00,2427.86051927,N,11806.51918081,E,1,05,2.87,+0.00,M,00.000,M,,*4A
$GPGGA,010021.00,2427.84641646,N,11806.52491272,E,1,05,2.87,+0.00,M,00.000,M,,*47
$GPGGA,010022.00,2427.83231364,N,11806.53064462,E,1,05,2.87,+0.00,M,00.000,M,,*4D
$GPGGA,010023.00,2427.81821082,N,11806.53637649,E,1,05,2.87,+0.00,M,00.000,M,,*45
$GPGGA,010024.00,2427.80410799,N,11806.54210834,E,1,05,2.87,+0.00,M,00.000,M,,*42
$GPGGA,010025.00,2427.79000516,N,11806.54784016,E,1,05,2.87,+0.00,M,00.000,M,,*45
$GPGGA,010026.00,2427.77590233,N,11806.55357198,E,1,05,2.87,+0.00,M,00.000,M,,*48
$GPGGA,010027.00,2427.76179954,N,11806.55930391,E,1,05,2.87,+0.00,M,00.000,M,,*41
$GPGGA,010028.00,2427.74769750,N,11806.56503801,E,1,05,2.87,+0.00,M,00.000,M,,*4C
$GPGGA,010029.00,2427.73360537,N,11806.57080110,E,1,05,2.87,+0.00,M,00.000,M,,*42
$GPGGA,010030.00,2427.71952622,N,11806.57660194,E,1,05,2.87,+0.00,M,00.000,M,,*40
$GPGGA,010031.00,2427.70544911,N,11806.58240869,E,1,05,2.87,+0.00,M,00.000,M,,*46
$GPGGA,010032.00,2427.69138475,N,11806.58825209,E,1,05,2.87,+0.00,M,00.000,M,,*48
$GPGGA,010033.00,2427.67754885,N,11806.59469211,E,1,05,2.87,+0.00,M,00.000,M,,*44
$GPGGA,010034.00,2427.66526754,N,11806.60415275,E,1,05,2.87,+0.00,M,00.000,M,,*45
$GPGGA,010035.00,2427.65354052,N,11806.61445301,E,1,05,2.87,+0.00,M,00.000,M,,*43
$GPGGA,010036.00,2427.64185445,N,11806.62480878,E,1,05,2.87,+0.00,M,00.000,M,,*42
$GPGGA,010037.00,2427.63025721,N,11806.63528234,E,1,05,2.87,+0.00,M,00.000,M,,*4E
$GPGGA,010038.00,2427.61949025,N,11806.64675142,E,1,05,2.87,+0.00,M,00.000,M,,*4D
$GPGGA,010039.00,2427.60927508,N,11806.65882156,E,1,05,2.87,+0.00,M,00.000,M,,*4D
